Year,Month,Day,Period,1
2012,1,23,17,0.883353573
2012,1,23,18,0.898583807
2012,1,23,19,0.982935872
2012,1,23,20,1.019254122
2012,1,23,21,1.012224783
2012,1,23,22,0.999337662
2012,1,23,23,0.936073613
2012,1,23,24,0.869294895
2012,1,24,1,0.838834427
2012,1,24,2,0.830633532
2012,1,24,3,0.832976645
2012,1,24,4,0.850549992
2012,1,24,5,0.876324234
2012,1,24,6,0.955990073
2012,1,24,7,1.088375953
2012,1,24,8,1.150468446
2012,1,24,9,1.115321752
2012,1,24,10,1.094233736
2012,1,24,11,1.081346615
2012,1,24,12,1.04971459
2012,1,24,13,1.026283461
2012,1,24,14,0.99347988
2012,1,24,15,0.968877194
2012,1,24,16,0.964190968
2012,1,24,17,0.975906533
2012,1,24,18,1.028626574
2012,1,24,19,1.123522647
2012,1,24,20,1.151640002
2012,1,24,21,1.151640002
2012,1,24,22,1.12938043
2012,1,24,23,1.076660389
2012,1,24,24,1.016911009
2012,1,25,1,0.946617621
2012,1,25,2,0.950132291
2012,1,25,3,0.959504743
2012,1,25,4,0.981764315
2012,1,25,5,1.014567896
2012,1,25,6,1.096576849
2012,1,25,7,1.214904051
2012,1,25,8,1.2781681
2012,1,25,9,1.232477398
2012,1,25,10,1.180928914
2012,1,25,11,1.142267551
2012,1,25,12,1.080175058
2012,1,25,13,1.032141243
2012,1,25,14,0.986450541
2012,1,25,15,0.955990073
2012,1,25,16,0.947789178
2012,1,25,17,0.95716163
2012,1,25,18,0.979421202
2012,1,25,19,1.071974163
2012,1,25,20,1.097748405
2012,1,25,21,1.087204397
2012,1,25,22,1.067287937
2012,1,25,23,1.016911009
2012,1,25,24,0.951303847
2012,1,26,1,0.923186492
2012,1,26,2,0.916157153
2012,1,26,3,0.920843379
2012,1,26,4,0.936073613
2012,1,26,5,0.961847855
2012,1,26,6,1.039170582
2012,1,26,7,1.163355567
2012,1,26,8,1.231305842
2012,1,26,9,1.194987591
2012,1,26,10,1.156326228
2012,1,26,11,1.136409768
2012,1,26,12,1.087204397
2012,1,26,13,1.050886147
2012,1,26,14,1.012224783
2012,1,26,15,0.988793654
2012,1,26,16,0.985278985
2012,1,26,17,0.992308324
2012,1,26,18,1.019254122
2012,1,26,19,1.102434631
2012,1,26,20,1.127037317
2012,1,26,21,1.122351091
2012,1,26,22,1.100091518
2012,1,26,23,1.056743929
2012,1,26,24,0.99347988
2012,1,27,1,0.930215831
2012,1,27,2,0.923186492
2012,1,27,3,0.9337305
2012,1,27,4,0.944274509
2012,1,27,5,0.979421202
2012,1,27,6,1.050886147
2012,1,27,7,1.191472922
2012,1,27,8,1.255908528
2012,1,27,9,1.203188487
2012,1,27,10,1.149296889
2012,1,27,11,1.111807083
2012,1,27,12,1.052057703
2012,1,27,13,1.007538558
2012,1,27,14,0.979421202
2012,1,27,15,0.946617621
2012,1,27,16,0.939588283
2012,1,27,17,0.945446065
2012,1,27,18,0.954818517
2012,1,27,19,1.028626574
2012,1,27,20,1.047371477
2012,1,27,21,1.032141243
2012,1,27,22,1.020425679
2012,1,27,23,0.989965211
2012,1,27,24,0.944274509
2012,1,28,1,0.907956258
2012,1,28,2,0.896240694
2012,1,28,3,0.904441589
2012,1,28,4,0.910299371
2012,1,28,5,0.932558944
2012,1,28,6,0.980592759
2012,1,28,7,1.039170582
2012,1,28,8,1.094233736
2012,1,28,9,1.115321752
2012,1,28,10,1.08603284
2012,1,28,11,1.04971459
2012,1,28,12,0.978249646
2012,1,28,13,0.929044275
2012,1,28,14,0.883353573
2012,1,28,15,0.85757933
2012,1,28,16,0.83766287
2012,1,28,17,0.830633532
2012,1,28,18,0.854064661
2012,1,28,19,0.91732871
2012,1,28,20,0.946617621
2012,1,28,21,0.9337305
2012,1,28,22,0.919671823
2012,1,28,23,0.89741225
2012,1,28,24,0.861094
2012,1,29,1,0.838834427
2012,1,29,2,0.822432636
2012,1,29,3,0.822432636
2012,1,29,4,0.827118862
2012,1,29,5,0.844692209
2012,1,29,6,0.870466451
2012,1,29,7,0.919671823
2012,1,29,8,0.968877194
2012,1,29,9,1.012224783
2012,1,29,10,1.002852332
2012,1,29,11,0.975906533
2012,1,29,12,0.925529605
2012,1,29,13,0.893897581
2012,1,29,14,0.878667347
2012,1,29,15,0.852893105
2012,1,29,16,0.83766287
2012,1,29,17,0.834148201
2012,1,29,18,0.861094
2012,1,29,19,0.9337305
2012,1,29,20,0.97356342
2012,1,29,21,0.960676299
2012,1,29,22,0.948960734
2012,1,29,23,0.912642484
2012,1,29,24,0.848206879
2012,1,30,1,0.810717072
2012,1,30,2,0.800173064
2012,1,30,3,0.803687733
2012,1,30,4,0.817746411
2012,1,30,5,0.844692209
2012,1,30,6,0.929044275
2012,1,30,7,1.061430155
2012,1,30,8,1.118836421
2012,1,30,9,1.082518171
2012,1,30,10,1.040342138
2012,1,30,11,1.02979813
2012,1,30,12,0.978249646
2012,1,30,13,0.938416726
2012,1,30,14,0.914985597
2012,1,30,15,0.885696685
2012,1,30,16,0.873981121
2012,1,30,17,0.898583807
2012,1,30,18,0.916157153
2012,1,30,19,0.995822993
2012,1,30,20,1.042685251
2012,1,30,21,1.036827469
2012,1,30,22,1.027455017
2012,1,30,23,0.963019412
2012,1,30,24,0.896240694
2012,1,31,1,0.851721548
2012,1,31,2,0.845863766
2012,1,31,3,0.849378435
2012,1,31,4,0.866951782
2012,1,31,5,0.893897581
2012,1,31,6,0.970048751
2012,1,31,7,1.101263074
2012,1,31,8,1.162184011
2012,1,31,9,1.124694204
2012,1,31,10,1.098919962
2012,1,31,11,1.083689728
2012,1,31,12,1.047371477
2012,1,31,13,1.021597235
2012,1,31,14,0.986450541
2012,1,31,15,0.95716163
2012,1,31,16,0.948960734
2012,1,31,17,0.959504743
2012,1,31,18,1.011053227
2012,1,31,19,1.102434631
2012,1,31,20,1.142267551
2012,1,31,21,1.141095994
2012,1,31,22,1.12586576
2012,1,31,23,1.075488832
2012,1,31,24,1.018082566
2012,2,1,1,0.965362525
2012,2,1,2,0.970048751
2012,2,1,3,0.981764315
2012,2,1,4,1.004023888
2012,2,1,5,1.045028364
2012,2,1,6,1.132895099
2012,2,1,7,1.255908528
2012,2,1,8,1.323858802
2012,2,1,9,1.2781681
2012,2,1,10,1.228962729
2012,2,1,11,1.193816035
2012,2,1,12,1.136409768
2012,2,1,13,1.088375953
2012,2,1,14,1.039170582
2012,2,1,15,1.004023888
2012,2,1,16,0.994651436
2012,2,1,17,1.002852332
2012,2,1,18,1.028626574
2012,2,1,19,1.115321752
2012,2,1,20,1.155154672
2012,2,1,21,1.146953777
2012,2,1,22,1.127037317
2012,2,1,23,1.074317276
2012,2,1,24,1.00988167
2012,2,2,1,0.986450541
2012,2,2,2,0.981764315
2012,2,2,3,0.985278985
2012,2,2,4,1.000509219
2012,2,2,5,1.028626574
2012,2,2,6,1.104777744
2012,2,2,7,1.227791172
2012,2,2,8,1.288712108
2012,2,2,9,1.24184985
2012,2,2,10,1.197330704
2012,2,2,11,1.169213349
2012,2,2,12,1.116493309
2012,2,2,13,1.076660389
2012,2,2,14,1.030969687
2012,2,2,15,1.007538558
2012,2,2,16,0.998166106
2012,2,2,17,1.001680775
2012,2,2,18,1.025111904
2012,2,2,19,1.1059493
2012,2,2,20,1.141095994
2012,2,2,21,1.131723543
2012,2,2,22,1.107120857
2012,2,2,23,1.064944824
2012,2,2,24,1.004023888
2012,2,3,1,0.948960734
2012,2,3,2,0.941931396
2012,2,3,3,0.95364696
2012,2,3,4,0.964190968
2012,2,3,5,0.998166106
2012,2,3,6,1.068459494
2012,2,3,7,1.203188487
2012,2,3,8,1.26176631
2012,2,3,9,1.211389382
2012,2,3,10,1.162184011
2012,2,3,11,1.122351091
2012,2,3,12,1.062601711
2012,2,3,13,1.019254122
2012,2,3,14,0.985278985
2012,2,3,15,0.948960734
2012,2,3,16,0.940759839
2012,2,3,17,0.946617621
2012,2,3,18,0.960676299
2012,2,3,19,1.039170582
2012,2,3,20,1.064944824
2012,2,3,21,1.04971459
2012,2,3,22,1.041513695
2012,2,3,23,1.01339634
2012,2,3,24,0.967705638
2012,2,4,1,0.931387387
2012,2,4,2,0.922014936
2012,2,4,3,0.934902057
2012,2,4,4,0.943102952
2012,2,4,5,0.966534081
2012,2,4,6,1.01339634
2012,2,4,7,1.071974163
2012,2,4,8,1.124694204
2012,2,4,9,1.142267551
2012,2,4,10,1.108292413
2012,2,4,11,1.068459494
2012,2,4,12,0.99347988
2012,2,4,13,0.944274509
2012,2,4,14,0.895069137
2012,2,4,15,0.869294895
2012,2,4,16,0.848206879
2012,2,4,17,0.838834427
2012,2,4,18,0.862265556
2012,2,4,19,0.920843379
2012,2,4,20,0.954818517
2012,2,4,21,0.938416726
2012,2,4,22,0.924358049
2012,2,4,23,0.902098476
2012,2,4,24,0.866951782
2012,2,5,1,0.856407774
2012,2,5,2,0.84117754
2012,2,5,3,0.840005983
2012,2,5,4,0.844692209
2012,2,5,5,0.864608669
2012,2,5,6,0.888039798
2012,2,5,7,0.93724517
2012,2,5,8,0.986450541
2012,2,5,9,1.027455017
2012,2,5,10,1.011053227
2012,2,5,11,0.979421202
2012,2,5,12,0.927872718
2012,2,5,13,0.896240694
2012,2,5,14,0.87749579
2012,2,5,15,0.855236217
2012,2,5,16,0.843520653
2012,2,5,17,0.84117754
2012,2,5,18,0.863437113
2012,2,5,19,0.932558944
2012,2,5,20,0.981764315
2012,2,5,21,0.966534081
2012,2,5,22,0.961847855
2012,2,5,23,0.924358049
2012,2,5,24,0.862265556
2012,2,6,1,0.813060185
2012,2,6,2,0.80485929
2012,2,6,3,0.810717072
2012,2,6,4,0.822432636
2012,2,6,5,0.851721548
2012,2,6,6,0.934902057
2012,2,6,7,1.063773268
2012,2,6,8,1.118836421
2012,2,6,9,1.082518171
2012,2,6,10,1.041513695
2012,2,6,11,1.0333128
2012,2,6,12,0.987622098
2012,2,6,13,0.950132291
2012,2,6,14,0.919671823
2012,2,6,15,0.892726024
2012,2,6,16,0.88101046
2012,2,6,17,0.904441589
2012,2,6,18,0.918500266
2012,2,6,19,0.994651436
2012,2,6,20,1.047371477
2012,2,6,21,1.039170582
2012,2,6,22,1.034484356
2012,2,6,23,0.967705638
2012,2,6,24,0.898583807
2012,2,7,1,0.845863766
2012,2,7,2,0.842349096
2012,2,7,3,0.847035322
2012,2,7,4,0.862265556
2012,2,7,5,0.891554468
2012,2,7,6,0.967705638
2012,2,7,7,1.096576849
2012,2,7,8,1.156326228
2012,2,7,9,1.10946397
2012,2,7,10,1.06963105
2012,2,7,11,1.043856808
2012,2,7,12,1.004023888
2012,2,7,13,0.977078089
2012,2,7,14,0.938416726
2012,2,7,15,0.911470928
2012,2,7,16,0.905613145
2012,2,7,17,0.911470928
2012,2,7,18,0.948960734
2012,2,7,19,1.034484356
2012,2,7,20,1.081346615
2012,2,7,21,1.075488832
2012,2,7,22,1.059087042
2012,2,7,23,1.006367001
2012,2,7,24,0.951303847
2012,2,8,1,0.909127815
2012,2,8,2,0.909127815
2012,2,8,3,0.918500266
2012,2,8,4,0.938416726
2012,2,8,5,0.978249646
2012,2,8,6,1.060258598
2012,2,8,7,1.183272027
2012,2,8,8,1.247707632
2012,2,8,9,1.20201693
2012,2,8,10,1.164527123
2012,2,8,11,1.136409768
2012,2,8,12,1.091890623
2012,2,8,13,1.056743929
2012,2,8,14,1.019254122
2012,2,8,15,0.99347988
2012,2,8,16,0.985278985
2012,2,8,17,0.994651436
