Year,Month,Day,Period,1
2012,1,20,3,0.655703804
2012,1,20,4,0.663193194
2012,1,20,5,0.700334459
2012,1,20,6,0.810229805
2012,1,20,7,0.946414441
2012,1,20,8,0.982180103
2012,1,20,9,0.971328129
2012,1,20,10,0.980957345
2012,1,20,11,0.99700604
2012,1,20,12,0.999145866
2012,1,20,13,0.967507011
2012,1,20,14,0.949929869
2012,1,20,15,0.942287634
2012,1,20,16,0.940606342
2012,1,20,17,0.943357547
2012,1,20,18,0.976372004
2012,1,20,19,1.039344024
2012,1,20,20,1.026352224
2012,1,20,21,0.98401424
2012,1,20,22,0.936938069
2012,1,20,23,0.868463639
2012,1,20,24,0.786233186
2012,1,21,1,0.694832049
2012,1,21,2,0.662276126
2012,1,21,3,0.640572177
2012,1,21,4,0.63384701
2012,1,21,5,0.642559159
2012,1,21,6,0.674350858
2012,1,21,7,0.727387972
2012,1,21,8,0.79708516
2012,1,21,9,0.842021504
2012,1,21,10,0.881608284
2012,1,21,11,0.888180607
2012,1,21,12,0.874271738
2012,1,21,13,0.830558151
2012,1,21,14,0.795862402
2012,1,21,15,0.770337336
2012,1,21,16,0.758415448
2012,1,21,17,0.752760194
2012,1,21,18,0.787303098
2012,1,21,19,0.872743291
2012,1,21,20,0.87335467
2012,1,21,21,0.853179168
2012,1,21,22,0.816649283
2012,1,21,23,0.759638206
2012,1,21,24,0.695901962
2012,1,22,1,0.639196575
2012,1,22,2,0.614282887
2012,1,22,3,0.59426023
2012,1,22,4,0.590133423
2012,1,22,5,0.593648852
2012,1,22,6,0.618104005
2012,1,22,7,0.650201394
2012,1,22,8,0.679241889
2012,1,22,9,0.708588073
2012,1,22,10,0.757039846
2012,1,22,11,0.775686901
2012,1,22,12,0.787455943
2012,1,22,13,0.767433286
2012,1,22,14,0.742213909
2012,1,22,15,0.733501761
2012,1,22,16,0.727846506
2012,1,22,17,0.737628568
2012,1,22,18,0.778438105
2012,1,22,19,0.851345032
2012,1,22,20,0.861585627
2012,1,22,21,0.836519095
2012,1,22,22,0.800142054
2012,1,22,23,0.732890382
2012,1,22,24,0.652799754
2012,1,23,1,0.590439113
2012,1,23,2,0.563538444
2012,1,23,3,0.557424655
2012,1,23,4,0.559564481
2012,1,23,5,0.601749621
2012,1,23,6,0.692539379
2012,1,23,7,0.819247643
2012,1,23,8,0.862349851
2012,1,23,9,0.847371069
2012,1,23,10,0.878245701
2012,1,23,11,0.900102494
2012,1,23,12,0.901325252
