Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2017,6,13,12877,11793,11017,10658,10785,11470,12470,13478,14600,15772,17017,18142,19036,19851,20442,20876,21000,20711,20000,18981,18151,17255,15538,13808
2017,6,14,12448,11476,10808,10548,10695,11453,12497,13460,14547,15772,17069,18303,19327,20257,20848,21268,21320,20932,20148,18993,18104,17223,15492,13864
2017,6,15,12611,11608,10999,10708,10846,11589,12563,13512,14553,15613,16791,17863,18836,19633,20248,20664,20714,20351,19549,18593,17867,17035,15445,13862
2017,6,16,12528,11548,10959,10669,10820,11422,12320,13363,14531,15802,17128,18279,19240,20077,20662,21073,21052,20625,19811,18777,17995,17173,15736,14255
2017,6,17,12947,11966,11199,10707,10528,10533,10765,11626,13094,14654,16173,17480,18513,19289,19926,20457,20705,20519,19739,18699,17862,16934,15568,14191
2017,6,18,12879,11807,10994,10396,10059,9886,9855,10665,12281,13826,15278,16639,17758,18719,19427,20010,20301,20260,19777,18939,18107,17324,15706,14091
2017,6,19,12678,11691,11077,10795,10987,11645,12577,13625,14847,16179,17538,18834,19908,20834,21377,21639,21614,21238,20435,19391,18489,17549,15808,14079
2017,6,20,12803,11749,11009,10647,10768,11454,12396,13314,14398,15548,16816,17873,18759,19650,20290,20703,20785,20466,19744,18770,17945,17061,15378,13710
2017,6,21,12388,11407,10735,10453,10581,11298,12274,13240,14456,15800,17259,18638,19841,20893,21550,21939,21934,21582,20816,19732,18759,17813,16022,14330
2017,6,22,12954,11905,11256,10928,11030,11714,12600,13535,14727,15933,17274,18498,19566,20397,20963,21332,21337,20994,20213,19208,18343,17443,15824,14248
2017,6,23,12891,11864,11213,10863,10919,11409,12023,12877,14133,15502,16925,18132,19061,19766,20229,20511,20459,20096,19381,18440,17635,16828,15456,14126
2017,6,24,12851,11912,11146,10645,10478,10462,10609,11393,12823,14419,15951,17295,18330,19084,19646,20092,20268,19984,19212,18265,17425,16551,15280,14004
2017,6,25,12732,11687,10890,10291,9959,9792,9736,10441,11914,13431,14850,16202,17314,18258,18907,19443,19685,19574,19033,18204,17401,16738,15291,13764
2017,6,26,12454,11490,10885,10595,10734,11274,12102,13143,14361,15714,17041,18262,19309,20220,20768,21046,21052,20724,19950,18901,18040,17134,15468,13793
2017,6,27,12488,11493,10820,10509,10660,11356,12278,13243,14409,15639,16963,18088,19118,20043,20668,21069,21096,20759,20047,19017,18136,17211,15527,13847
2017,6,28,12403,11398,10733,10455,10591,11327,12228,13137,14393,15797,17351,18795,20068,21136,21777,22074,21955,21509,20642,19555,18612,17695,15965,14283
2017,6,29,12991,11952,11324,11013,11137,11819,12633,13453,14643,15884,17313,18619,19742,20626,21183,21465,21413,21050,20275,19330,18448,17568,15956,14397
2017,6,30,13045,12023,11396,11034,11079,11567,12117,12874,14141,15537,16969,18207,19185,19882,20276,20481,20376,19952,19229,18327,17540,16776,15427,14169
2017,7,1,12965,12049,11302,10796,10626,10629,10723,11410,12784,14365,15943,17336,18442,19249,19786,20171,20295,19991,19265,18370,17576,16687,15414,14179
2017,7,2,13007,11991,11238,10656,10337,10190,10088,10735,12174,13685,15145,16528,17710,18707,19362,19871,20049,19898,19334,18461,17665,16975,15534,13986
2017,7,3,12724,11772,11192,10915,11061,11591,12381,13344,14529,15858,17147,18332,19360,20231,20746,21023,20992,20661,19890,18878,18076,17214,15586,13972
2017,7,4,12665,11719,11105,10798,10953,11637,12480,13338,14444,15600,16905,18063,19165,20126,20742,21120,21049,20603,19795,18741,17924,17025,15386,13750
2017,7,5,12482,11514,10885,10635,10789,11526,12354,13203,14391,15694,17152,18579,19904,21033,21726,22094,22036,21632,20768,19657,18727,17792,16094,14382
2017,7,6,13120,12076,11416,11095,11208,11852,12648,13456,14669,15924,17355,18736,19938,20967,21653,22045,22065,21742,21000,20010,19071,18119,16451,14814
2017,7,7,13475,12418,11714,11282,11254,11707,12219,12915,14161,15539,16960,18205,19255,20062,20564,20826,20752,20336,19578,18624,17783,16945,15556,14165
2017,7,8,12987,12011,11229,10699,10505,10489,10580,11240,12591,14183,15757,17143,18197,19002,19562,19997,20111,19841,19199,18370,17568,16709,15420,14199
2017,7,9,12982,11970,11208,10629,10289,10150,10028,10685,12176,13734,15275,16750,18007,19022,19606,20032,20273,20189,19615,18729,17916,17197,15764,14184
2017,7,10,12944,11984,11386,11100,11227,11739,12512,13435,14626,15969,17260,18494,19568,20471,21098,21528,21663,21452,20747,19719,18909,18009,16305,14584
2017,7,11,13258,12296,11651,11348,11497,12151,12983,13818,14994,16248,17684,19038,20290,21289,21880,22264,22235,21806,21009,19854,18956,17959,16224,14541
2017,7,12,13232,12247,11584,11287,11375,12042,12826,13676,14852,16164,17578,18981,20302,21443,22173,22577,22560,22147,21229,20055,19154,18170,16443,14703
2017,7,13,13498,12450,11783,11439,11535,12145,12937,13744,14922,16153,17502,18798,19982,21023,21726,21995,21868,21458,20696,19717,18901,17999,16368,14735
2017,7,14,13418,12408,11767,11388,11463,12010,12766,13574,14727,16013,17365,18581,19702,20666,21318,21641,21517,21013,20173,19105,18262,17385,15922,14457
2017,7,15,13218,12205,11404,10876,10668,10662,10801,11485,12908,14556,16212,17662,18844,19768,20457,20995,21192,20950,20238,19311,18420,17446,15987,14578
2017,7,16,13318,12289,11512,10924,10540,10365,10236,10922,12533,14220,15900,17496,18875,19995,20645,21088,21337,21194,20525,19529,18626,17721,16106,14446
2017,7,17,13223,12281,11690,11423,11586,12197,13029,13885,15009,16324,17640,18947,20074,20891,21286,21439,21443,21182,20477,19554,18804,17911,16205,14563
2017,7,18,13373,12432,11825,11519,11670,12317,13133,13836,14898,16089,17463,18799,20074,21137,21800,22224,22262,21835,21026,19959,19131,18170,16432,14751
2017,7,19,13515,12559,11926,11648,11737,12384,13188,13942,14971,16139,17358,18579,19793,20899,21584,22027,22064,21630,20743,19614,18814,17845,16146,14466
2017,7,20,13245,12265,11615,11314,11437,12062,12867,13690,14832,16048,17327,18596,19787,20863,21622,22017,22014,21647,20850,19792,18983,18022,16326,14637
2017,7,21,13298,12302,11646,11284,11379,11902,12711,13594,14758,16038,17417,18656,19837,20859,21584,21932,21838,21364,20488,19381,18518,17527,16013,14472
2017,7,22,13175,12147,11349,10847,10645,10676,10866,11550,12993,14657,16285,17734,19007,20033,20831,21460,21629,21298,20451,19437,18520,17481,15990,14507
2017,7,23,13240,12181,11365,10747,10347,10128,10035,10721,12322,14029,15745,17436,18939,20161,20891,21391,21683,21553,20900,19927,19031,18031,16321,14632
2017,7,24,13197,12230,11611,11311,11429,12016,12855,13735,14862,16240,17629,19049,20288,21212,21700,21907,21983,21787,21079,20101,19280,18263,16458,14731
2017,7,25,13561,12561,11900,11567,11672,12287,13131,13843,14910,16186,17584,18951,20289,21382,22090,22512,22612,22249,21479,20408,19531,18483,16689,14992
2017,7,26,13635,12670,12028,11752,11836,12478,13331,14081,15094,16258,17487,18689,19866,20934,21557,21955,21953,21447,20466,19340,18584,17604,15920,14284
2017,7,27,13129,12211,11574,11296,11441,12091,12914,13720,14838,16061,17334,18599,19840,20956,21750,22151,22164,21807,20990,19979,19191,18208,16511,14812
2017,7,28,13460,12517,11899,11557,11677,12194,13008,13867,14988,16315,17807,19164,20432,21440,22053,22207,21886,21239,20300,19233,18441,17442,15952,14533
2017,7,29,13291,12285,11511,11030,10834,10911,11123,11745,13120,14780,16409,17870,19208,20286,21085,21645,21852,21568,20711,19726,18897,17849,16358,14910
2017,7,30,13680,12638,11835,11234,10833,10603,10522,11151,12678,14356,15998,17622,19055,20233,21020,21573,21856,21702,21048,20113,19293,18271,16511,14882
2017,7,31,13483,12543,11960,11675,11803,12389,13230,14109,15217,16632,18092,19581,20887,21874,22332,22470,22401,22024,21190,20202,19424,18351,16517,14808
2017,8,1,13713,12689,12041,11707,11794,12414,13290,14025,15056,16328,17654,18920,20184,21253,21974,22378,22419,22042,21205,20154,19345,18269,16482,14812
2017,8,2,13508,12549,11921,11660,11769,12449,13367,14116,15149,16356,17664,18921,20158,21260,21906,22312,22304,21755,20754,19637,18842,17748,16018,14352
2017,8,3,13126,12214,11557,11292,11447,12121,12989,13795,14964,16307,17758,19189,20581,21776,22605,23059,23108,22696,21771,20731,19861,18749,16974,15234
2017,8,4,13748,12789,12125,11734,11798,12291,13106,14002,15096,16440,17950,19284,20507,21433,22005,22211,21964,21359,20391,19340,18583,17527,16034,14579
2017,8,5,13401,12392,11615,11147,10950,11048,11297,11945,13300,14901,16442,17819,19014,19937,20639,21104,21249,20950,20116,19201,18526,17500,16117,14771
2017,8,6,13619,12622,11842,11284,10925,10717,10683,11340,12840,14485,16044,17597,18967,20069,20828,21328,21542,21427,20870,20073,19400,18379,16665,15088
2017,8,7,13613,12684,12096,11813,11935,12540,13430,14324,15455,16878,18351,19806,21086,22093,22628,22812,22738,22355,21515,20530,19783,18624,16788,15035
2017,8,8,13905,12856,12182,11844,11921,12563,13506,14291,15316,16601,17949,19229,20453,21433,22088,22390,22312,21836,20918,19871,19127,17999,16250,14623
2017,8,9,13352,12400,11774,11513,11635,12377,13358,14147,15193,16436,17763,19053,20291,21360,22006,22397,22404,21912,20965,19912,19136,17980,16240,14557
2017,8,10,13310,12399,11743,11473,11609,12307,13236,14066,15226,16591,18107,19590,21008,22181,23009,23404,23359,22887,21963,20978,20150,18977,17215,15465
2017,8,11,13941,12998,12313,11910,11978,12533,13419,14277,15297,16603,18059,19335,20516,21454,22058,22334,22135,21547,20540,19452,18701,17621,16124,14639
2017,8,12,13360,12340,11532,11041,10834,10936,11219,11901,13272,14882,16472,17887,19089,20023,20726,21165,21342,21109,20246,19322,18670,17597,16221,14891
2017,8,13,13653,12680,11902,11355,10993,10820,10826,11464,12941,14551,16060,17563,18909,19967,20695,21158,21387,21314,20745,19980,19353,18233,16515,14927
2017,8,14,13556,12666,12111,11867,12047,12777,13785,14588,15581,16967,18400,19808,21074,22054,22572,22718,22576,22135,21264,20326,19653,18398,16550,14802
2017,8,15,13598,12594,11950,11666,11803,12590,13674,14397,15302,16517,17794,18997,20169,21101,21713,21988,21883,21437,20546,19592,18951,17741,15938,14294
2017,8,16,12999,12030,11407,11138,11300,12156,13250,13910,14753,15865,17074,18285,19488,20550,21232,21698,21743,21327,20471,19529,18859,17625,15847,14179
2017,8,17,12807,11899,11250,11005,11174,12034,13144,13855,14766,15960,17343,18708,20078,21216,22035,22466,22439,21958,21002,20013,19296,18029,16263,14498
2017,8,18,13043,12081,11430,11086,11242,11970,13032,13833,14714,15891,17180,18359,19482,20409,21067,21437,21353,20840,19777,18664,17967,16833,15350,13790
2017,8,19,12403,11370,10567,10103,9936,10051,10380,11102,12475,14087,15679,17075,18274,19185,19889,20338,20505,20203,19265,18348,17763,16647,15288,13953
2017,8,20,12712,11733,10976,10468,10177,10079,10162,10820,12262,13869,15361,16839,18179,19230,19915,20365,20548,20440,19791,19060,18465,17272,15581,13993
2017,8,21,12673,11788,11250,11030,11250,12089,13146,13800,14687,15985,17332,18683,19909,20879,21475,21758,21791,21507,20678,19821,19191,17858,15996,14239
2017,8,22,12967,12029,11413,11181,11373,12322,13547,14226,15015,16142,17370,18575,19755,20696,21337,21611,21501,21041,20168,19314,18746,17468,15635,13960
2017,8,23,12654,11718,11138,10912,11114,12077,13302,13844,14398,15261,16252,17297,18413,19345,19915,20235,20192,19804,18996,18228,17765,16575,14847,13269
2017,8,24,12028,11169,10560,10360,10574,11581,12871,13467,14077,14988,16083,17211,18452,19543,20365,20844,20876,20499,19659,18775,18191,16891,15131,13389
2017,8,25,12001,11075,10468,10188,10450,11354,12582,13253,13895,14848,15911,16947,18040,18995,19721,20109,20038,19544,18502,17444,16821,15678,14228,12653
2017,8,26,11224,10225,9525,9141,9030,9147,9453,10040,11307,12848,14379,15742,16986,17982,18768,19292,19537,19301,18343,17413,16805,15621,14216,12839
2017,8,27,11532,10530,9816,9396,9188,9149,9247,9780,11188,12791,14313,15836,17246,18387,19140,19652,19910,19787,19052,18309,17697,16478,14781,13172
2017,8,28,11793,10887,10341,10107,10284,11034,12006,12604,13537,14928,16351,17770,19059,20100,20788,21218,21286,20961,20065,19229,18592,17189,15299,13540
2017,8,29,12337,11442,10848,10653,10900,11985,13368,13965,14583,15510,16566,17646,18730,19570,20090,20272,20154,19793,19077,18393,17951,16685,14871,13206
2017,8,30,11956,11065,10517,10328,10582,11670,13042,13552,13930,14620,15515,16485,17508,18367,18940,19283,19217,18827,18064,17412,17051,15846,14126,12613
2017,8,31,11447,10609,10043,9893,10146,11306,12741,13282,13726,14519,15544,16643,17844,18919,19624,20062,20087,19575,18639,17821,17290,15964,14211,12481
2017,9,1,11232,10312,9772,9573,9843,10831,12146,12749,13231,14111,15091,16091,17098,17942,18556,18790,18626,18029,16997,16076,15523,14429,13038,11533
2017,9,2,10282,9382,8759,8421,8340,8491,8821,9356,10288,11602,12877,14028,15013,15729,16322,16666,16853,16624,15913,15273,14795,13738,12453,11184
2017,9,3,10026,9216,8684,8373,8234,8249,8373,8883,9995,11448,12819,14155,15340,16258,16870,17254,17434,17250,16562,15982,15475,14391,12856,11355
2017,9,4,10077,9332,8931,8802,8996,9683,10688,11312,12124,13291,14440,15589,16601,17405,17900,18205,18272,17937,17163,16601,16112,14912,13209,11605
2017,9,5,10545,9783,9349,9247,9509,10634,12103,12770,13287,14039,14895,15777,16648,17346,17799,17981,17927,17560,16885,16352,15995,14871,13177,11579
2017,9,6,10418,9658,9254,9152,9422,10511,11938,12575,12980,13650,14479,15357,16227,16920,17398,17599,17470,17025,16277,15744,15415,14305,12678,11189
2017,9,7,10150,9445,9023,8945,9197,10271,11756,12391,12814,13542,14439,15384,16375,17263,17823,18117,18054,17487,16648,16060,15637,14480,12858,11244
2017,9,8,10206,9442,9019,8879,9156,10076,11452,12109,12555,13370,14232,15116,15957,16700,17250,17461,17295,16710,15804,15074,14610,13625,12335,10896
2017,9,9,9767,8965,8397,8108,8051,8230,8605,9150,9997,11180,12312,13364,14222,14897,15464,15763,15948,15718,15055,14510,14021,13022,11772,10451
2017,9,10,9367,8625,8130,7843,7717,7747,7893,8379,9422,10759,12146,13544,14763,15669,16336,16708,16896,16694,16023,15504,14945,13838,12301,10770
2017,9,11,9486,8815,8446,8360,8589,9335,10486,11231,11967,13082,14213,15380,16419,17218,17710,17947,17937,17490,16692,16140,15545,14282,12586,10958
2017,9,12,9864,9178,8763,8648,8898,9936,11448,12134,12540,13187,13906,14641,15354,15922,16307,16433,16371,15994,15382,14983,14649,13569,11931,10404
2017,9,13,9418,8806,8460,8398,8703,9743,11224,11931,12342,13045,13864,14716,15487,16140,16629,16878,16796,16340,15621,15196,14813,13709,12119,10587
2017,9,14,9606,8997,8634,8580,8856,9924,11418,12128,12559,13313,14193,15069,15927,16685,17121,17340,17271,16683,15872,15409,14975,13858,12283,10711
2017,9,15,9748,9074,8710,8602,8888,9801,11205,11934,12409,13286,14184,15062,15836,16521,16978,17098,16868,16240,15367,14722,14246,13293,12055,10658
2017,9,16,9583,8808,8273,8009,7963,8177,8588,9142,9951,11041,12060,13065,13809,14404,14948,15192,15370,15140,14511,14060,13589,12635,11449,10121
2017,9,17,9084,8380,7911,7645,7526,7595,7795,8273,9208,10360,11573,12810,13893,14707,15350,15735,15961,15822,15229,14799,14249,13083,11487,9912
2017,9,18,8805,8198,7889,7876,8191,9147,10546,11294,11739,12513,13350,14224,15069,15770,16286,16556,16593,16215,15458,14975,14366,13087,11386,9802
2017,9,19,8823,8245,7899,7817,8077,9064,10464,11197,11547,12193,12859,13506,14195,14839,15366,15701,15776,15383,14701,14281,13856,12701,11011,9473
2017,9,20,8597,8035,7709,7657,7941,8912,10228,10999,11410,12138,12948,13782,14560,15275,15835,16140,16131,15676,14929,14514,14006,12851,11222,9688
2017,9,21,8783,8239,7930,7879,8161,9179,10579,11349,11748,12421,13169,13868,14577,15267,15784,16054,16035,15498,14741,14354,13892,12780,11178,9649
2017,9,22,8838,8251,7934,7838,8097,8979,10319,11076,11474,12202,12961,13720,14442,15161,15677,15894,15740,15180,14353,13780,13319,12361,11165,9839
2017,9,23,8949,8289,7842,7623,7598,7830,8232,8722,9537,10620,11624,12609,13365,13972,14575,14905,15089,14828,14145,13738,13240,12272,11097,9767
2017,9,24,8809,8148,7697,7438,7334,7420,7635,8061,8904,9876,10950,12045,12987,13699,14287,14697,14937,14832,14356,14095,13591,12482,10931,9495
2017,9,25,8535,8005,7738,7740,8078,9070,10515,11298,11640,12251,12946,13667,14369,14970,15467,15730,15740,15404,14782,14437,13872,12623,10955,9425
2017,9,26,8539,8014,7713,7650,7942,8946,10413,11169,11394,11871,12396,12919,13497,14030,14476,14737,14727,14278,13672,13397,12993,11874,10262,8893
2017,9,27,8172,7683,7399,7371,7667,8645,9999,10771,11030,11590,12218,12889,13516,14122,14647,14997,15070,14699,14102,13822,13341,12237,10635,9236
2017,9,28,8433,7959,7707,7672,7993,9030,10504,11295,11626,12208,12850,13522,14199,14903,15507,15861,15914,15379,14654,14353,13854,12800,11214,9696
2017,9,29,8563,8002,7705,7593,7835,8719,10027,10784,11097,11681,12234,12777,13346,13978,14465,14705,14610,14091,13347,12880,12375,11460,10336,9202
2017,9,30,8402,7849,7468,7283,7283,7543,7947,8395,9089,9959,10746,11533,12108,12536,13054,13354,13505,13251,12719,12513,12039,11160,10096,9037
2017,10,1,8224,7662,7284,7068,6995,7112,7353,7762,8473,9227,9926,10730,11443,12026,12515,12885,13098,12977,12687,12692,12276,11281,9886,8739
2017,10,2,7979,7543,7327,7352,7693,8645,9972,10814,11143,11598,12068,12544,13009,13449,13809,13978,13927,13617,13189,13106,12650,11540,10019,8746
2017,10,3,8019,7569,7339,7301,7619,8633,10073,10873,11064,11426,11836,12229,12682,13136,13500,13755,13755,13314,12826,12694,12289,11263,9783,8558
2017,10,4,7773,7322,7069,7056,7359,8350,9708,10498,10692,11129,11577,12081,12561,13114,13599,13920,14019,13687,13263,13104,12625,11618,10115,8829
2017,10,5,8003,7571,7349,7318,7644,8643,10072,10906,11083,11460,11867,12366,12856,13404,13905,14175,14202,13683,13129,13015,12550,11584,10095,8855
2017,10,6,7901,7411,7167,7075,7330,8210,9492,10206,10439,10858,11210,11593,12020,12528,12927,13133,13044,12504,11883,11566,11102,10294,9346,8430
2017,10,7,7716,7246,6917,6778,6811,7094,7500,7941,8561,9315,9852,10428,10826,11094,11482,11739,11794,11465,11044,11053,10590,9865,9038,8197
2017,10,8,7591,7123,6817,6657,6629,6770,7037,7449,8058,8643,9094,9575,9971,10341,10651,10910,11074,10974,10937,11272,10948,10110,9004,8039
2017,10,9,7424,7083,6918,6968,7342,8305,9653,10512,10790,11211,11608,12016,12426,12846,13159,13284,13186,12834,12533,12646,12214,11208,9775,8582
2017,10,10,7864,7446,7235,7204,7525,8543,10005,10828,10984,11323,11748,12149,12542,12925,13193,13348,13230,12695,12305,12355,11981,11027,9648,8505
2017,10,11,7744,7311,7073,7065,7379,8374,9786,10593,10708,11094,11431,11832,12143,12450,12666,12745,12703,12317,12119,12127,11694,10812,9455,8335
2017,10,12,7590,7210,7020,7007,7359,8350,9805,10662,10747,11003,11256,11608,11937,12280,12569,12685,12657,12223,12002,12126,11745,10909,9590,8535
2017,10,13,7637,7211,7034,7001,7322,8262,9649,10406,10535,10835,11022,11197,11415,11688,11858,11887,11696,11253,10906,10807,10434,9814,9031,8194
2017,10,14,7462,7038,6761,6675,6740,7054,7524,8013,8594,9169,9481,9784,9907,9965,10187,10366,10420,10186,9966,10107,9735,9199,8494,7762
2017,10,15,7229,6797,6537,6417,6420,6580,6884,7301,7891,8451,8859,9336,9748,10166,10535,10813,10971,10864,10854,11201,10837,9986,8866,7867
2017,10,16,7187,6844,6695,6756,7152,8137,9530,10412,10714,11159,11569,11987,12386,12783,13050,13138,13037,12729,12599,12750,12305,11343,9894,8638
2017,10,17,7849,7439,7237,7200,7526,8567,10085,10891,10937,11156,11439,11746,12046,12340,12547,12663,12542,12063,11902,12114,11781,10841,9521,8413
2017,10,18,7574,7186,6981,7002,7338,8368,9826,10658,10678,10958,11242,11604,11892,12206,12350,12329,12184,11750,11669,11761,11351,10491,9207,8168
2017,10,19,7462,7086,6892,6884,7206,8188,9614,10455,10445,10608,10747,10940,11051,11187,11233,11168,11021,10626,10656,10897,10534,9753,8679,7766
2017,10,20,7211,6848,6713,6735,7097,8081,9511,10232,10244,10365,10429,10542,10689,10828,10861,10819,10578,10200,10024,10025,9759,9308,8639,7869
2017,10,21,7215,6824,6592,6540,6624,6947,7464,7954,8478,8903,9047,9192,9171,9147,9274,9412,9482,9344,9284,9406,9086,8652,8032,7409
2017,10,22,6955,6545,6320,6224,6242,6404,6696,7099,7614,8098,8399,8724,9030,9383,9738,10010,10141,10068,10142,10566,10277,9557,8556,7583
2017,10,23,6739,6439,6318,6394,6818,7861,9303,10000,10193,10543,10874,11175,11499,11828,12026,12095,11951,11737,11899,11895,11420,10490,9156,8066
2017,10,24,7322,6972,6796,6802,7147,8189,9686,10327,10306,10462,10705,10950,11223,11505,11648,11713,11571,11283,11360,11442,11054,10104,8913,7884
2017,10,25,7237,6890,6728,6780,7149,8186,9634,10325,10286,10464,10667,10926,11143,11382,11435,11389,11234,10967,11133,11116,10689,9835,8674,7752
2017,10,26,7128,6778,6618,6636,7003,8029,9453,10144,10129,10306,10464,10598,10700,10854,10854,10782,10597,10383,10629,10739,10327,9559,8514,7612
2017,10,27,7098,6791,6672,6737,7147,8182,9669,10281,10214,10254,10217,10195,10243,10285,10190,10065,9799,9645,9758,9692,9459,9078,8484,7797
2017,10,28,7250,6916,6723,6705,6826,7172,7755,8262,8698,8977,8996,8966,8802,8669,8662,8705,8741,8775,9014,9061,8801,8426,7883,7339
2017,10,29,6888,6522,6332,6261,6307,6494,6831,7249,7742,8136,8324,8506,8714,8970,9217,9401,9492,9613,9957,10213,9885,9286,8359,7444
2017,10,30,6610,6340,6231,6294,6689,7677,9167,9863,10025,10272,10511,10679,10846,11025,11047,11006,10856,10858,11384,11253,10778,9933,8775,7776
2017,10,31,7074,6741,6576,6578,6899,7865,9382,10014,9981,10070,10218,10320,10462,10645,10653,10603,10434,10418,10804,10728,10294,9511,8457,7510
2017,11,1,6867,6560,6434,6475,6813,7765,9248,9897,9846,9961,10105,10216,10356,10590,10607,10585,10434,10407,10795,10642,10217,9497,8447,7547
2017,11,2,6956,6609,6446,6463,6781,7714,9179,9825,9773,9912,10038,10106,10154,10324,10298,10210,10029,10019,10402,10335,9902,9232,8254,7361
2017,11,3,6892,6590,6455,6485,6825,7739,9212,9788,9777,9856,9861,9849,9900,9991,9908,9747,9468,9417,9615,9357,9084,8722,8151,7503
2017,11,4,7109,6794,6612,6591,6726,7051,7644,8154,8585,8906,8975,8905,8743,8595,8534,8530,8575,8818,9281,9204,8939,8602,8084,7582
2017,11,5,7100,6751,6589,6547,6612,6822,7183,7584,8039,8267,8276,8242,8279,8393,8490,8561,8634,8998,9586,9750,9458,8958,8135,7316
2017,11,6,6579,6337,6252,6325,6703,7659,9275,9940,9957,10040,10148,10137,10171,10284,10237,10174,10094,10364,11094,10804,10342,9606,8533,7631
2017,11,7,6966,6666,6548,6589,6912,7865,9506,10160,9995,10020,10131,10116,10154,10287,10244,10170,10051,10384,11030,10790,10395,9677,8661,7741
2017,11,8,7156,6841,6744,6788,7125,8058,9711,10371,10147,10119,10121,10050,10068,10205,10136,10058,9927,10182,10836,10570,10173,9543,8531,7632
2017,11,9,7007,6681,6561,6601,6969,7922,9593,10253,10044,10041,10061,9958,9932,10053,9991,9889,9768,10115,10758,10601,10250,9626,8662,7773
2017,11,10,7227,6944,6854,6894,7240,8141,9823,10514,10374,10354,10276,10105,10003,10046,9875,9658,9441,9686,10124,9744,9490,9119,8538,7905
2017,11,11,7427,7117,6932,6906,7042,7363,7955,8472,8896,9221,9267,9120,8864,8604,8421,8313,8331,8804,9398,9278,9050,8708,8238,7698
2017,11,12,7134,6816,6658,6624,6699,6928,7320,7700,8193,8354,8293,8210,8171,8179,8118,8102,8146,8766,9565,9570,9247,8797,7990,7223
2017,11,13,6672,6410,6320,6379,6714,7584,9239,10046,10083,10152,10221,10148,10092,10142,10056,9941,9894,10310,11097,10853,10484,9840,8853,7908
2017,11,14,7198,6878,6773,6813,7126,8023,9727,10573,10367,10290,10291,10176,10109,10178,10117,9980,9821,10243,10966,10760,10482,9883,8982,8082
2017,11,15,7429,7095,6987,7007,7295,8121,9700,10513,10388,10375,10339,10184,10107,10148,10003,9852,9685,10063,10729,10472,10167,9693,8810,7972
2017,11,16,7238,6871,6723,6745,7010,7718,9068,9703,9771,9877,9917,9791,9571,9462,9266,9076,8981,9427,10007,9931,9751,9381,8643,7922
2017,11,17,7521,7233,7147,7183,7453,8145,9516,10206,10204,10189,10095,9883,9675,9623,9421,9201,9091,9583,10152,9896,9688,9371,8814,8196
2017,11,18,7729,7430,7255,7244,7375,7683,8258,8756,9169,9482,9493,9297,8955,8613,8378,8235,8302,8945,9578,9540,9367,9053,8610,8051
2017,11,19,7421,7065,6900,6863,6926,7154,7519,7895,8385,8544,8504,8435,8391,8358,8266,8233,8326,9079,9919,9997,9704,9235,8405,7592
2017,11,20,7015,6730,6649,6728,7095,8044,9827,10763,10680,10642,10621,10456,10277,10240,10084,9916,9915,10645,11596,11492,11268,10709,9617,8627
2017,11,21,7900,7629,7576,7675,8057,9112,11192,12070,11589,11287,11070,10770,10511,10382,10208,10028,10016,10822,11719,11651,11523,10966,9914,8935
2017,11,22,8271,7969,7902,7959,8286,9304,11197,12032,11660,11407,11167,10841,10617,10479,10282,10068,9980,10705,11525,11451,11319,10876,9843,8927
2017,11,23,8225,7937,7861,7975,8339,9277,11020,11697,11458,11261,11049,10654,10202,9871,9538,9288,9311,10174,11090,11143,11107,10755,9871,9072
2017,11,24,8565,8335,8317,8439,8826,9768,11549,12278,11965,11646,11320,10828,10393,10129,9811,9597,9619,10556,11403,11301,11206,10833,10160,9471
2017,11,25,8938,8653,8512,8551,8684,9104,9812,10380,10674,10651,10416,9952,9404,8926,8633,8468,8582,9445,10228,10264,10147,9838,9365,8757
2017,11,26,8168,7841,7697,7680,7770,8056,8523,8957,9451,9563,9468,9312,9209,9086,8917,8813,8916,9852,10876,10987,10733,10204,9261,8337
2017,11,27,7695,7436,7361,7452,7831,8867,10835,11810,11651,11553,11509,11318,11068,10976,10762,10553,10640,11649,12571,12535,12373,11812,10618,9449
2017,11,28,8653,8373,8293,8381,8765,9904,12036,12928,12417,12099,11866,11548,11294,11123,10915,10758,10870,11914,12803,12787,12689,12158,11046,9865
2017,11,29,9111,8863,8841,9033,9520,10837,12907,13806,13417,13126,12892,12457,12095,11806,11520,11276,11357,12449,13407,13425,13398,12977,11925,10799
2017,11,30,9968,9689,9637,9820,10292,11476,13240,13824,13339,12925,12472,11862,11220,10641,10126,9806,9898,11085,12130,12265,12328,11986,11047,10031
2017,12,1,9489,9262,9215,9358,9784,10913,12670,13367,12919,12452,11978,11356,10871,10511,10159,9894,9943,11043,11875,11775,11700,11331,10597,9800
2017,12,2,9336,9029,8871,8907,9024,9520,10313,10935,11229,11187,10935,10412,9774,9244,8898,8722,8852,9881,10820,10844,10787,10518,9969,9293
2017,12,3,8737,8410,8275,8280,8412,8771,9326,9862,10396,10455,10259,9955,9744,9527,9280,9124,9267,10442,11675,11859,11704,11216,10146,9102
2017,12,4,8491,8291,8299,8471,8958,10328,12640,13621,13225,12915,12717,12391,11973,11756,11473,11272,11527,12897,13966,14064,14037,13488,12250,11000
2017,12,5,10079,9852,9808,10009,10566,12007,14187,15053,14312,13864,13520,13086,12657,12313,11942,11730,11965,13322,14334,14376,14343,13769,12484,11180
